reclon,reclat
-123.857,36.371
-123.788,36.213
-123.78,36.203
-123.769,36.281
-123.736,36.318
-123.408,36.29
-123.402,36.427
-123.37,36.322
-123.446,35.985
-122.948,36.42
-123.169,36.279
-123.166,36.235
-123.208,36.143
-123.291,35.937
-123.346,35.904
-123.746,35.856
-123.662,35.775
-123.604,35.519
-123.261,35.053
-123.059,35.151
-123.125,35.018
-123.011,34.961
-122.963,34.906
-122.847,34.794
-122.8,34.814
-122.849,34.934
-122.77,34.814
-122.639,34.726
-122.494,34.627
-122.688,34.765
-122.406,34.718
-122.337,34.67
-122.364,34.651
-122.69,34.678
-122.264,34.624
-124.739,33.073
-122.574,34.677
-122.559,34.284
-122.767,34.313
-122.637,34.208
-123.228,33.988
-123.457,33.921
-123.361,33.808
-122.737,34.01
-122.833,33.986
-122.936,33.757
-122.902,33.668
-122.917,33.655
-122.896,33.602
-122.771,33.534
-122.737,33.364
-122.509,33.391
-122.703,33.437
-122.67,33.329
-122.629,33.301
-122.577,33.208
-122.553,33.21
-122.477,33.217
-122.528,33.201
-122.505,33.36
-122.203,33.44
-122.161,33.463
-122.163,33.386
-122.126,33.371
-122.052,33.596
-122.933,33.492
-123.263,37.788
-123.153,37.696
-123.159,37.745
-123.253,37.808
-123.201,37.804
-123.292,37.775
-123.198,37.777
-123.308,37.792
-123.237,37.724
-123.455,37.61
-123.161,37.664
-123.295,37.827
-123.315,37.907
-123.485,37.977
-123.492,38.001
-123.5,37.983
-123.612,38.123
-123.353,37.933
-123.471,38.011
-123.414,38.119
-123.409,38.136
-123.359,38.003
-123.352,37.993
-123.385,38.121
-123.383,38.149
-123.396,38.111
-122.712,38.216
-123.387,38.034
-123.317,38.05
-123.36,38.059
-123.342,38.076
-123.432,38.059
-123.392,38.087
-123.434,38.104
-123.09,38.15
-123.314,38.114
-123.518,38.15
-123.307,38.237
-123.213,38.251
-123.068,38.113
-123.224,38.114
-123.191,38.066
-123.197,38.119
-123.293,38.177
-123.26,38.141
-123.237,38.132
-123.193,37.977
-123.242,38.111
-123.259,38.155
-122.833,38.288
-123.22,38.226
-123.284,38.278
-123.228,38.347
-123.225,38.296
-123.341,38.349
-123.752,38.237
-123.309,38.261
-123.25,37.974
-123.342,38.032
-123.302,38.025
-123.316,38.151
-123.34,38.144
-123.285,38.349
-123.327,38.259
-123.385,38.254
-123.247,38.069
-123.267,38.05
-123.272,38.047
-123.294,38.061
-123.416,38.03
-123.343,38.255
-123.439,38.252
-123.108,38.468
-123.321,38.25
-123.274,38.345
-123.371,38.342
-123.301,38.359
-123.374,38.369
-123.438,38.322
-123.308,38.285
-123.409,38.027
-123.294,38.186
-123.228,38.179
-123.26,38.321
-123.323,38.263
-123.374,38.405
-123.437,38.432
-123.398,38.437
-123.469,38.599
-123.419,38.459
-123.358,38.375
-123.41,38.433
-123.54,38.608
-123.533,38.587
-123.451,38.478
-123.217,38.685
-123.288,38.494
-123.413,38.525
-123.336,38.42
-123.385,38.433
-123.271,38.38
-123.405,38.396
-123.429,38.471
-123.42,38.476
-123.439,38.473
-123.583,38.669
-123.557,38.612
-123.472,38.63
-123.648,38.682
-123.61,38.678
-123.714,38.736
-123.651,38.715
-123.743,38.737
-123.745,38.804
-123.83,38.73
-123.721,38.84
-124.03,39.072
-124.06,39.083
-124.014,39.159
-123.954,39.327
-123.903,39.463
-124.178,40.021
-124.188,40.265
-124.471,40.612
-124.229,41.119
-124.369,41.48
-124.468,41.528
-124.287,41.579
-124.43,41.573
-124.438,41.811
-124.419,41.804
-124.468,41.935
-124.497,41.938
-124.522,41.947
-124.644,41.997
-124.411,42.063
-124.617,42.636
-124.628,42.636
-124.842,42.744
-124.681,43.276
-124.729,43.169
-123.866,43.697
-124.387,43.461
-125.091,43.568
-124.295,43.623
-124.536,43.675
-124.495,43.695
-124.501,43.643
-124.511,43.628
-124.502,43.612
-124.536,43.705
-124.458,43.711
-124.511,43.57
-124.481,43.605
-124.555,43.64
-124.467,43.595
-124.451,43.584
-124.503,43.677
-124.738,43.433
-124.567,43.544
-124.516,43.522
-124.575,43.558
-124.569,43.453
-124.631,43.408
-124.589,43.365
-124.53,43.284
